state,state_ab,city,zip_code,pop,rent_median,family_median,hc_mortgage_median,hc_mortgage_samples,married,divorced,num_married,num_divorced
Arizona,AZ,Phoenix,85008,4884,907,33726,1057,529,0.36123,0.06371,1764,311
Arizona,AZ,Phoenix,85008,1733,683,32075,1030,132,0.45714,0.13143,792,228
Arizona,AZ,Phoenix,85008,5589,723,31815,971,399,0.3736,0.1146,2088,640
Arizona,AZ,Phoenix,85006,4735,715,28453,1020,333,0.31148,0.12243,1475,580
Arizona,AZ,Phoenix,85014,5888,861,50508,1157,947,0.42133,0.10886,2481,641
Arizona,AZ,Phoenix,85004,3701,1222,115391,1751,865,0.3302,0.14325,1222,530
Arizona,AZ,Phoenix,85007,2305,824,95877,1810,587,0.54962,0.0916,1267,211
Arizona,AZ,Phoenix,85009,4032,851,22710,1044,328,0.36846,0.06223,1486,251
Arizona,AZ,Phoenix,85009,4018,855,31235,911,272,0.50282,0.00845,2020,34
Arizona,AZ,Phoenix,85009,4333,657,40722,970,357,0.34157,0.06733,1480,292
Arizona,AZ,Phoenix,85035,7641,781,31533,1024,459,0.4808,0.0368,3674,281
Arizona,AZ,Phoenix,85035,5693,1002,34014,1002,587,0.36713,0.09392,2090,535
Arizona,AZ,Phoenix,85043,8896,818,27829,1125,315,0.4551,0.07555,4049,672
Arizona,AZ,Phoenix,85035,2796,727,22911,816,36,0.34424,0.12042,962,337
Arizona,AZ,Phoenix,85035,1972,932,31837,898,201,0.49171,0.12983,970,256
Arizona,AZ,Phoenix,85043,2161,691,26565,793,15,0.32548,0.17733,703,383
Arizona,AZ,Phoenix,85043,8786,1181,41800,1072,1178,0.43531,0.05125,3825,450
Arizona,AZ,Phoenix,85043,4555,1223,66107,1185,630,0.37989,0.08165,1730,372
Arizona,AZ,Phoenix,85009,7320,685,22371,689,208,0.49257,0.04693,3606,344
Arizona,AZ,Phoenix,85007,5005,669,31275,1368,414,0.41198,0.09774,2062,489
Arizona,AZ,Phoenix,85004,1989,885,76183,1837,234,0.38993,0.12529,776,249
Arizona,AZ,Phoenix,85003,2585,586,50951,1080,48,0.1507,0.20479,390,529
Arizona,AZ,Phoenix,85006,2953,681,18228,1028,214,0.30618,0.094,904,278
Arizona,AZ,Phoenix,85008,255,NaN,NaN,NaN,NaN,0.12217,0.09955,31,25
Arizona,AZ,Phoenix,85008,2825,654,23310,1210,128,0.43353,0.06347,1225,179
Arizona,AZ,Phoenix,85008,4344,888,34447,945,162,0.28513,0.03016,1239,131
Arizona,AZ,Phoenix,85008,7896,758,26313,983,109,0.31958,0.09533,2523,753
Arizona,AZ,Phoenix,85034,0,NaN,NaN,NaN,NaN,NaN,NaN,#VALUE!,#VALUE!
Arizona,AZ,Phoenix,85006,931,713,16923,788,7,0.34742,0.01878,323,17
Arizona,AZ,Phoenix,85003,1560,631,18618,1602,94,0.377,0.11645,588,182
Arizona,AZ,Phoenix,85007,1640,721,17825,1011,108,0.37695,0.081,618,133
Arizona,AZ,Phoenix,85009,2182,1088,37781,1081,163,0.48669,0.03107,1062,68
Arizona,AZ,Phoenix,85031,2641,397,15921,845,17,0.29912,0.09286,790,245
Arizona,AZ,Phoenix,85040,2396,647,46362,849,94,0.27895,0.07368,668,177
Arizona,AZ,Phoenix,85041,3821,623,29536,964,141,0.37915,0.05529,1449,211
Arizona,AZ,Phoenix,85040,5270,898,28899,839,554,0.36027,0.09572,1899,504
Arizona,AZ,Phoenix,85040,5735,936,55310,1349,642,0.35622,0.0739,2043,424
Arizona,AZ,Tempe,85283,3778,704,27079,1009,288,0.26795,0.06718,1012,254
Arizona,AZ,Phoenix,85040,3444,966,61860,1111,525,0.37263,0.11788,1283,406
Arizona,AZ,Phoenix,85042,4621,904,38253,931,452,0.25844,0.16065,1194,742
Arizona,AZ,Phoenix,85042,6735,969,46321,1149,868,0.41963,0.08968,2826,604
Arizona,AZ,Phoenix,85040,5027,708,39337,1012,638,0.35391,0.10951,1779,551
Arizona,AZ,Laveen,85339,6712,1449,83960,1565,993,0.51164,0.09662,3434,649
Arizona,AZ,Laveen,85339,4836,1437,64135,1315,622,0.46084,0.05889,2229,285
Arizona,AZ,Laveen,85339,3790,1365,84253,1471,787,0.63314,0.02803,2400,106
Arizona,AZ,Laveen,85339,5293,1472,74915,1364,823,0.55707,0.07071,2949,374
Arizona,AZ,Laveen,85339,3945,1618,88060,2058,655,0.52847,0.06168,2085,243
Arizona,AZ,Phoenix,85041,5291,1175,67870,1437,975,0.50795,0.0757,2688,401
Arizona,AZ,Phoenix,85041,6089,1284,76248,1303,1203,0.65908,0.07874,4013,479
Arizona,AZ,Phoenix,85044,2622,1267,93206,1431,762,0.53223,0.20994,1396,550
Arizona,AZ,Phoenix,85044,5242,969,66046,1179,1120,0.57091,0.13237,2993,694
Arizona,AZ,Phoenix,85044,2059,1332,90618,1587,243,0.5582,0.07293,1149,150
Arizona,AZ,Phoenix,85048,6301,1063,83492,1482,1029,0.40417,0.125,2547,788
Arizona,AZ,Phoenix,85048,3659,1531,108716,2031,856,0.53333,0.07075,1951,259
Arizona,AZ,Phoenix,85044,4144,966,54940,1267,412,0.36113,0.14457,1497,599
Arizona,AZ,Phoenix,85044,2719,985,60455,1506,259,0.29438,0.1406,800,382
Arizona,AZ,Phoenix,85044,6492,1252,107688,1718,1132,0.6249,0.09338,4057,606
Arizona,AZ,Phoenix,85044,3833,1160,79487,1437,696,0.52106,0.07761,1997,297
Arizona,AZ,Phoenix,85048,3495,1164,120486,1724,831,0.56064,0.12433,1959,435
Arizona,AZ,Phoenix,85048,4825,1279,111010,1879,872,0.59958,0.12212,2893,589
Arizona,AZ,Phoenix,85048,4847,1629,151406,2406,1348,0.71915,0.07234,3486,351
Arizona,AZ,Phoenix,85048,4237,1895,137527,2167,1146,0.69281,0.05248,2935,222
Arizona,AZ,Laveen,85339,1933,2369,130702,2287,452,0.70642,0.05963,1366,115
Arizona,AZ,Phoenix,85048,3285,1545,99751,2032,771,0.57787,0.14016,1898,460
Arizona,AZ,Phoenix,85017,2177,693,27456,857,94,0.37047,0.09331,807,203
Arizona,AZ,Phoenix,85015,5879,580,46414,1149,591,0.39862,0.14911,2343,877
Arizona,AZ,Phoenix,85012,2540,1086,51198,1186,280,0.25297,0.19436,643,494
Arizona,AZ,Phoenix,85009,1126,520,14886,686,16,0.20906,0.1115,235,126
Arizona,AZ,Phoenix,85018,3060,1119,87559,1669,806,0.58389,0.13455,1787,412
Arizona,AZ,Scottsdale,85258,1254,1073,70840,1041,233,0.34712,0.26079,435,327
Arizona,AZ,Phoenix,85032,5450,999,115313,2471,1308,0.64289,0.08321,3504,453
Arizona,AZ,Fountain Hills,85268,6252,1839,97927,1998,1806,0.69921,0.11744,4371,734
Arizona,AZ,Fountain Hills,85268,4531,1133,85252,1296,1326,0.57521,0.07417,2606,336
Arizona,AZ,Fountain Hills,85268,5894,1928,121956,2099,1576,0.68866,0.07153,4059,422
Arizona,AZ,Scottsdale,85266,3999,2331,118739,2517,960,0.82147,0.0516,3285,206
Arizona,AZ,Scottsdale,85258,4639,1188,68699,1633,976,0.4983,0.11477,2312,532
Arizona,AZ,Scottsdale,85253,3219,1088,50313,1884,389,0.45654,0.17479,1470,563
Arizona,AZ,Scottsdale,85258,1801,1432,93874,2013,411,0.66404,0.12861,1196,232
Arizona,AZ,Scottsdale,85259,5010,903,67853,1607,716,0.49949,0.14293,2502,716
Arizona,AZ,Phoenix,85032,4888,1743,121209,2611,1276,0.78871,0.03387,3855,166
Arizona,AZ,Phoenix,85032,3652,2398,143986,2460,720,0.74363,0.06178,2716,226
Arizona,AZ,Scottsdale,85255,3789,2147,126486,2573,946,0.68816,0.0883,2607,335
Arizona,AZ,Scottsdale,85255,3086,2657,134807,3001,792,0.81373,0.05112,2511,158
Arizona,AZ,Scottsdale,85259,6108,2519,156086,2715,1711,0.73586,0.0639,4495,390
Arizona,AZ,Scottsdale,85259,6187,2999,156810,2763,1768,0.67511,0.08579,4177,531
Arizona,AZ,Scottsdale,85260,3632,1340,133553,1505,592,0.57402,0.07542,2085,274
Arizona,AZ,Scottsdale,85255,3578,2663,189400,3649,1052,0.76735,0.0694,2746,248
Arizona,AZ,Scottsdale,85250,2770,1127,80643,1516,589,0.5386,0.08824,1492,244
Arizona,AZ,Scottsdale,85250,3798,1069,75274,1565,809,0.42593,0.18999,1618,722
Arizona,AZ,Scottsdale,85251,1454,1308,48134,2270,52,0.20588,0.10294,299,150
Arizona,AZ,Scottsdale,85251,3485,1092,53724,1087,742,0.39296,0.08308,1369,290
Arizona,AZ,Scottsdale,85251,3606,958,50123,1192,128,0.27322,0.13354,985,482
Arizona,AZ,Phoenix,85018,3353,662,96806,1802,613,0.46138,0.15041,1547,504
Arizona,AZ,Scottsdale,85251,3079,1117,71445,1015,337,0.27526,0.10314,848,318
Arizona,AZ,Scottsdale,85257,7351,1052,61734,1463,835,0.37987,0.06396,2792,470
Arizona,AZ,Scottsdale,85257,4248,1346,61743,1345,690,0.4108,0.0619,1745,263
Arizona,AZ,Scottsdale,85257,6080,1082,38788,1185,690,0.29248,0.14761,1778,897
Arizona,AZ,Tempe,85281,4273,1195,46869,1165,270,0.24702,0.06646,1056,284
Arizona,AZ,Tempe,85281,3192,1595,137027,2151,77,0.06149,0.02658,196,85
Arizona,AZ,Tempe,85281,6166,789,51058,1182,246,0.10843,0.10329,669,637
Arizona,AZ,Tempe,85281,3148,740,18600,NaN,NaN,0.07559,0.05076,238,160
Arizona,AZ,Tempe,85281,4816,897,27478,1256,99,0.11612,0.00034,559,2
Arizona,AZ,Tempe,85281,5647,887,35707,763,17,0.11928,0.07588,674,428
Arizona,AZ,Mesa,85204,5247,844,27143,1017,309,0.19327,0.07827,1014,411
Arizona,AZ,Tempe,85382,3473,838,38873,1113,94,0.1826,0.14173,634,492
Arizona,AZ,Tempe,85281,2835,862,41614,883,190,0.34634,0.08,982,227
Arizona,AZ,Tempe,85282,6375,1030,60854,1313,882,0.3047,0.08213,1942,524
Arizona,AZ,Tempe,85282,3376,1868,75087,1285,630,0.38626,0.09515,1304,321
Arizona,AZ,Tempe,85285,6247,984,73475,1429,723,0.36755,0.08164,2296,510
Arizona,AZ,Tempe,85248,4351,1006,59375,977,437,0.28958,0.12389,1260,539
Arizona,AZ,Tempe,85283,5535,985,41980,1017,384,0.36789,0.1118,2036,619
Arizona,AZ,Tempe,85282,6368,849,45882,1253,390,0.25414,0.12155,1618,774
Arizona,AZ,Tempe,85284,3346,1238,110272,1722,602,0.58938,0.07968,1972,267
Arizona,AZ,Tempe,85284,2341,809,131941,2380,513,0.64263,0.10449,1504,245
Arizona,AZ,Tempe,85283,7587,960,50703,974,671,0.31346,0.10523,2378,798
Arizona,AZ,Mesa,85207,5322,1220,72386,1267,1100,0.61739,0.13087,3286,696
Arizona,AZ,Mesa,85207,5567,1216,88427,1660,1394,0.57381,0.11521,3194,641
Arizona,AZ,Mesa,85207,4355,1530,110842,1904,955,0.67345,0.07321,2933,319
Arizona,AZ,Mesa,85207,5330,1337,98524,1820,1177,0.60113,0.1063,3204,567
Arizona,AZ,Mesa,85207,3494,814,34808,986,135,0.47975,0.13411,1676,469
Arizona,AZ,Mesa,85207,3666,960,52550,1010,528,0.35176,0.12679,1290,465
Arizona,AZ,Gilbert,85234,2850,831,45868,1182,398,0.5349,0.20943,1524,597
Arizona,AZ,Mesa,85207,2508,713,47367,1077,233,0.48897,0.1921,1226,482
Arizona,AZ,Mesa,85205,5529,727,44317,1056,1226,0.44826,0.14057,2478,777
Arizona,AZ,Mesa,85215,3416,780,53142,1057,447,0.63997,0.15086,2186,515
Arizona,AZ,Gilbert,85296,4276,1408,61624,1122,909,0.5669,0.22107,2424,945
Arizona,AZ,Mesa,85205,5036,1195,63328,1184,1048,0.51624,0.15142,2600,763
Arizona,AZ,Mesa,85205,2441,1330,73471,1410,112,0.82067,0.11614,2003,283
Arizona,AZ,Gilbert,85296,3559,732,39490,946,554,0.48644,0.33565,1731,1195
Arizona,AZ,Mesa,85205,1590,891,65833,1215,361,0.6042,0.05997,961,95
Arizona,AZ,Mesa,85206,4161,1000,59012,1368,641,0.55707,0.1297,2318,540
Arizona,AZ,Mesa,85203,2150,773,96791,2029,361,0.58164,0.04529,1251,97
Arizona,AZ,Mesa,85213,5209,836,99721,1772,780,0.58187,0.0691,3031,360
Arizona,AZ,Mesa,85213,1909,2435,99810,2226,306,0.59413,0.08945,1134,171
Arizona,AZ,Mesa,85201,6650,760,44730,1189,620,0.3737,0.21021,2485,1398
Arizona,AZ,Mesa,85201,3706,1016,76484,1446,430,0.324,0.146,1201,541
Arizona,AZ,Mesa,85213,4850,1187,71845,1326,1063,0.53834,0.13431,2611,651
Arizona,AZ,Mesa,85213,2577,943,41453,1064,49,0.57905,0.20356,1492,525
Arizona,AZ,Mesa,85205,4129,664,42866,370,78,0.58467,0.136,2414,562
Arizona,AZ,Mesa,85204,3530,782,45591,870,194,0.67219,0.15762,2373,556
Arizona,AZ,Mesa,85203,4057,771,38977,1331,264,0.34665,0.10359,1406,420
Arizona,AZ,Mesa,85201,6546,761,37019,1141,578,0.38766,0.12596,2538,825
Arizona,AZ,Mesa,85201,5544,744,32658,1043,447,0.36422,0.04803,2019,266
Arizona,AZ,Mesa,85210,2255,658,28246,1224,100,0.31208,0.10725,704,242
Arizona,AZ,Mesa,85204,3750,727,38549,1037,131,0.52766,0.10322,1979,387
Arizona,AZ,Mesa,85203,3820,763,41929,1013,366,0.40936,0.0943,1564,360
Arizona,AZ,Mesa,85203,4395,718,37312,1123,345,0.49314,0.07633,2167,335
Arizona,AZ,Mesa,85204,5004,763,50938,1161,462,0.36941,0.11433,1849,572
Arizona,AZ,Mesa,85204,3813,936,50782,1001,386,0.3834,0.03567,1462,136
Arizona,AZ,Mesa,85204,6689,758,28139,1120,438,0.39735,0.07442,2658,498
Arizona,AZ,Mesa,85210,4465,821,27624,1223,293,0.42896,0.05345,1915,239
Arizona,AZ,Mesa,85202,4685,891,45203,1142,374,0.3806,0.11514,1783,539
Arizona,AZ,Mesa,85202,3919,813,34266,1218,96,0.19743,0.16297,774,639
Arizona,AZ,Mesa,85202,1304,1170,76833,1267,301,0.63602,0.08621,829,112
Arizona,AZ,Chandler,85225,7118,918,59096,1156,840,0.31573,0.13763,2247,980
Arizona,AZ,Chandler,85224,5723,1169,72449,1174,1282,0.43276,0.12445,2477,712
Arizona,AZ,Mesa,85202,4164,1194,84631,1479,970,0.58319,0.06019,2428,251
Arizona,AZ,Mesa,85201,2812,1103,73427,1351,561,0.41596,0.11205,1170,315
Arizona,AZ,Mesa,85210,5585,1225,84379,1389,1047,0.47391,0.13196,2647,737
Arizona,AZ,Mesa,85210,3674,860,75908,1049,928,0.49099,0.12033,1804,442
Arizona,AZ,Mesa,85201,2879,1122,64432,1200,506,0.46193,0.07015,1330,202
Arizona,AZ,Mesa,85202,3608,908,53773,1397,555,0.41879,0.18982,1511,685
Arizona,AZ,Mesa,85210,5958,1130,49481,1158,616,0.46497,0.05473,2770,326
Arizona,AZ,Mesa,85204,4779,900,59592,1250,692,0.49947,0.13006,2387,622
Arizona,AZ,Chandler,85225,2972,1039,55862,1200,292,0.29182,0.10953,867,326
Arizona,AZ,Gilbert,85233,5816,1143,105319,1760,1174,0.56454,0.13395,3283,779
Arizona,AZ,Gilbert,85233,5604,1016,84457,1491,1046,0.52634,0.10397,2950,583
Arizona,AZ,Gilbert,85233,5266,1340,86571,1542,1153,0.5914,0.07066,3114,372
Arizona,AZ,Gilbert,85233,3174,796,46628,1199,462,0.37257,0.15848,1183,503
Arizona,AZ,Gilbert,85296,4553,1466,108774,1657,1011,0.5709,0.09328,2599,425
Arizona,AZ,Mesa,85204,6014,1176,65939,1139,998,0.46719,0.12861,2810,773
Arizona,AZ,Mesa,85204,6221,779,54638,1197,982,0.34449,0.21396,2143,1331
Arizona,AZ,Gilbert,85234,4555,1067,99467,1874,732,0.54974,0.09424,2504,429
Arizona,AZ,Gilbert,85234,3707,966,85948,1442,783,0.49936,0.11632,1851,431
Arizona,AZ,Gilbert,85234,5306,1354,90786,1341,1158,0.59959,0.14241,3181,756
Arizona,AZ,Gilbert,85234,3569,1501,105092,1976,792,0.59014,0.07506,2106,268
Arizona,AZ,Gilbert,85296,3145,1344,90968,1592,694,0.60506,0.04557,1903,143
Arizona,AZ,Gilbert,85296,5624,1552,102515,1704,1113,0.58548,0.1138,3293,640
Arizona,AZ,Phoenix,85018,4486,1141,70500,1318,844,0.49747,0.10872,2232,488
Arizona,AZ,Mesa,85208,4240,1353,58701,1082,691,0.54515,0.1311,2311,556
Arizona,AZ,Mesa,85207,2784,798,48753,904,479,0.65927,0.12724,1835,354
Arizona,AZ,Mesa,85208,4893,1186,66369,1165,814,0.50119,0.06496,2452,318
Arizona,AZ,Mesa,85009,6027,1420,77577,1455,1166,0.54387,0.07863,3278,474
Arizona,AZ,Mesa,85205,2726,1247,49922,1020,186,0.79832,0.07647,2176,208
Arizona,AZ,Mesa,85208,3068,1138,66355,1187,576,0.58136,0.1589,1784,488
Arizona,AZ,Mesa,85208,4649,901,44932,1037,532,0.51711,0.15614,2404,726
Arizona,AZ,Mesa,85206,3519,1271,78319,1392,638,0.46125,0.09463,1623,333
Arizona,AZ,Mesa,85206,4106,937,50304,1501,384,0.42165,0.10625,1731,436
Arizona,AZ,Mesa,85206,3508,1097,59156,1137,356,0.64434,0.12922,2260,453
Arizona,AZ,Mesa,85209,4634,1302,64561,1348,581,0.68455,0.06181,3172,286
Arizona,AZ,Mesa,85212,5839,1247,73229,1496,1278,0.53025,0.08387,3096,490
Arizona,AZ,Chandler,85225,4449,959,55287,1137,676,0.43907,0.109,1953,485
Arizona,AZ,Chandler,85225,5460,987,41525,966,306,0.44568,0.06753,2433,369
Arizona,AZ,Chandler,85225,5310,947,38665,1139,779,0.42223,0.06794,2242,361
Arizona,AZ,Chandler,85224,5692,889,73584,1506,720,0.48494,0.06921,2760,394
Arizona,AZ,Chandler,85225,5373,851,56545,1523,558,0.38542,0.09732,2071,523
Arizona,AZ,Phoenix,85087,7289,1678,75852,1542,1322,0.54991,0.10576,4008,771
Arizona,AZ,Anthem,85086,7637,1890,93641,2175,1757,0.77509,0.06619,5919,505
Arizona,AZ,Peoria,85383,7250,1071,109691,2316,1560,0.64986,0.07133,4711,517
Arizona,AZ,Peoria,85383,3117,2014,124872,2099,733,0.74921,0.01889,2335,59
Arizona,AZ,Peoria,85383,6508,1901,97127,1598,1690,0.72465,0.03629,4716,236
Arizona,AZ,Glendale,85310,6564,1576,104879,2132,1538,0.74342,0.08415,4880,552
Arizona,AZ,Glendale,85310,3208,1936,115512,2177,745,0.69581,0.14326,2232,460
Arizona,AZ,Glendale,85310,2915,1542,97358,1627,575,0.56525,0.07606,1648,222
Arizona,AZ,Phoenix,85085,8265,1200,87188,2099,1435,0.6533,0.07837,5400,648
Arizona,AZ,Cave Creek,85327,4245,1511,111688,2117,1052,0.71758,0.07468,3046,317
Arizona,AZ,Cave Creek,85327,2148,1437,78030,1739,575,0.66792,0.13233,1435,284
Arizona,AZ,Cave Creek,85327,2272,2216,112465,1958,584,0.78261,0.04233,1778,96
Arizona,AZ,Cave Creek,85327,2470,1986,99512,1848,617,0.72396,0.07905,1788,195
Arizona,AZ,Cave Creek,85327,3865,1868,100151,2316,1030,0.80497,0.04906,3111,190
Arizona,AZ,Cave Creek,85327,7600,1967,109491,2166,1748,0.71882,0.0514,5463,391
Arizona,AZ,Sun City,85373,3688,1174,74287,1422,817,0.59182,0.06035,2183,223
Arizona,AZ,Sun City,85373,4500,1171,76309,1457,1017,0.50543,0.06141,2274,276
Arizona,AZ,Peoria,85383,4466,1536,80746,1579,1107,0.60888,0.06036,2719,270
